id;value;weekday_string;weekday
2019-01-01_09-38;64300;Dienstag;1
2019-01-01_09-39;67858;Dienstag;1
2019-01-01_09-40;68878;Dienstag;1
2019-01-01_09-41;66035;Dienstag;1
2019-01-01_09-42;68430;Dienstag;1
2019-01-01_09-43;70550;Dienstag;1
2019-01-01_09-44;66816;Dienstag;1
2019-01-01_09-45;73373;Dienstag;1
2019-01-01_09-46;71852;Dienstag;1
2019-01-01_09-47;68895;Dienstag;1
2019-01-01_09-48;72651;Dienstag;1
2019-01-01_09-49;73530;Dienstag;1
2019-01-01_09-50;72948;Dienstag;1
2019-01-01_09-51;74347;Dienstag;1
2019-01-01_09-52;75035;Dienstag;1
2019-01-01_09-53;75230;Dienstag;1
2019-01-01_09-54;77008;Dienstag;1
2019-01-01_09-55;75796;Dienstag;1
2019-01-01_09-56;75675;Dienstag;1
2019-01-01_09-57;77892;Dienstag;1
2019-01-01_09-58;79479;Dienstag;1
2019-01-01_09-59;76679;Dienstag;1
2019-01-01_10-00;78384;Dienstag;1
2019-01-01_10-01;82374;Dienstag;1
2019-01-01_10-02;77436;Dienstag;1
2019-01-01_10-03;79855;Dienstag;1
2019-01-01_10-04;84226;Dienstag;1
2019-01-01_10-05;79548;Dienstag;1
2019-01-01_10-06;80987;Dienstag;1
2019-01-01_10-07;84349;Dienstag;1
2019-01-01_10-08;80082;Dienstag;1
2019-01-01_10-09;81841;Dienstag;1
2019-01-01_10-10;88022;Dienstag;1
2019-01-01_10-11;80750;Dienstag;1
2019-01-01_10-12;84197;Dienstag;1
2019-01-01_10-13;86021;Dienstag;1
2019-01-01_10-14;85320;Dienstag;1
2019-01-01_10-15;86524;Dienstag;1
2019-01-01_10-16;88633;Dienstag;1
2019-01-01_10-17;88653;Dienstag;1
2019-01-01_10-18;89774;Dienstag;1
2019-01-01_10-19;88487;Dienstag;1
2019-01-01_10-20;89179;Dienstag;1
2019-01-01_10-21;93454;Dienstag;1
2019-01-01_10-22;89161;Dienstag;1
2019-01-01_10-23;91511;Dienstag;1
2019-01-01_10-24;92235;Dienstag;1
2019-01-01_10-25;91438;Dienstag;1
2019-01-01_10-26;95214;Dienstag;1
2019-01-01_10-27;93707;Dienstag;1
2019-01-01_10-28;93254;Dienstag;1
2019-01-01_10-29;98217;Dienstag;1
2019-01-01_10-30;93445;Dienstag;1
2019-01-01_10-31;98613;Dienstag;1
2019-01-01_10-32;96672;Dienstag;1
2019-01-01_10-33;97045;Dienstag;1
2019-01-01_10-34;98914;Dienstag;1
2019-01-01_10-35;97018;Dienstag;1
2019-01-01_10-36;98611;Dienstag;1
2019-01-01_10-37;99702;Dienstag;1
2019-01-01_10-38;101146;Dienstag;1
2019-01-01_10-39;100756;Dienstag;1
2019-01-01_10-40;102215;Dienstag;1
2019-01-01_10-41;98988;Dienstag;1
2019-01-01_10-42;101251;Dienstag;1
2019-01-01_10-43;104793;Dienstag;1
2019-01-01_10-44;99500;Dienstag;1
2019-01-01_10-45;106867;Dienstag;1
2019-01-01_10-46;104974;Dienstag;1
2019-01-01_10-47;100528;Dienstag;1
2019-01-01_10-48;101310;Dienstag;1
2019-01-01_10-49;107181;Dienstag;1
2019-01-01_10-50;106345;Dienstag;1
2019-01-01_10-51;103246;Dienstag;1
2019-01-01_10-52;108159;Dienstag;1
2019-01-01_10-53;107961;Dienstag;1
2019-01-01_10-54;106342;Dienstag;1
2019-01-01_10-55;111227;Dienstag;1
2019-01-01_10-56;103699;Dienstag;1
2019-01-01_10-57;109860;Dienstag;1
2019-01-01_10-58;110442;Dienstag;1
2019-01-01_10-59;107290;Dienstag;1
2019-01-01_11-00;107743;Dienstag;1
2019-01-01_11-01;113599;Dienstag;1
2019-01-01_11-02;108486;Dienstag;1
2019-01-01_11-03;106494;Dienstag;1
2019-01-01_11-04;111030;Dienstag;1
2019-01-01_11-05;113428;Dienstag;1
2019-01-01_11-06;107913;Dienstag;1
2019-01-01_11-07;115599;Dienstag;1
2019-01-01_11-08;110988;Dienstag;1
2019-01-01_11-09;106784;Dienstag;1
2019-01-01_11-10;114572;Dienstag;1
2019-01-01_11-11;111849;Dienstag;1
2019-01-01_11-12;112578;Dienstag;1
2019-01-01_11-13;119925;Dienstag;1
2019-01-01_11-14;108293;Dienstag;1
2019-01-01_11-15;114543;Dienstag;1
2019-01-01_11-16;113371;Dienstag;1
2019-01-01_11-17;111652;Dienstag;1
2019-01-01_11-18;115877;Dienstag;1
2019-01-01_11-19;115210;Dienstag;1
2019-01-01_11-20;114297;Dienstag;1
2019-01-01_11-21;114196;Dienstag;1
2019-01-01_11-22;115843;Dienstag;1
2019-01-01_11-23;115185;Dienstag;1
2019-01-01_11-24;114279;Dienstag;1
2019-01-01_11-25;117152;Dienstag;1
2019-01-01_11-26;119710;Dienstag;1
2019-01-01_11-27;115459;Dienstag;1
2019-01-01_11-28;118593;Dienstag;1
2019-01-01_11-29;116563;Dienstag;1
2019-01-01_11-30;110420;Dienstag;1
2019-01-01_11-31;120659;Dienstag;1
2019-01-01_11-32;122965;Dienstag;1
2019-01-01_11-33;111857;Dienstag;1
2019-01-01_11-34;119801;Dienstag;1
2019-01-01_11-35;120110;Dienstag;1
2019-01-01_11-36;113954;Dienstag;1
2019-01-01_11-37;116059;Dienstag;1
2019-01-01_11-38;121365;Dienstag;1
2019-01-01_11-39;120103;Dienstag;1
2019-01-01_11-40;119283;Dienstag;1
2019-01-01_11-41;126058;Dienstag;1
2019-01-01_11-42;118209;Dienstag;1
2019-01-01_11-43;132206;Dienstag;1
2019-01-01_11-44;141896;Dienstag;1
2019-01-01_11-45;136022;Dienstag;1
2019-01-01_11-46;130110;Dienstag;1
2019-01-01_11-47;133244;Dienstag;1
2019-01-01_11-48;133427;Dienstag;1
2019-01-01_11-49;130784;Dienstag;1
2019-01-01_11-50;131992;Dienstag;1
2019-01-01_11-51;134921;Dienstag;1
2019-01-01_11-52;131353;Dienstag;1
2019-01-01_11-53;135422;Dienstag;1
2019-01-01_11-54;134448;Dienstag;1
2019-01-01_11-55;136527;Dienstag;1
2019-01-01_11-56;135615;Dienstag;1
2019-01-01_11-57;134958;Dienstag;1
2019-01-01_11-58;132449;Dienstag;1
2019-01-01_11-59;89623;Dienstag;1
2019-01-01_12-00;92711;Dienstag;1
2019-01-01_12-01;85469;Dienstag;1
2019-01-01_12-02;89312;Dienstag;1
2019-01-01_12-03;65649;Dienstag;1
2019-01-01_12-04;108984;Dienstag;1
2019-01-01_12-05;138691;Dienstag;1
2019-01-01_12-06;135213;Dienstag;1
2019-01-01_12-07;134133;Dienstag;1
2019-01-01_12-08;136808;Dienstag;1
2019-01-01_12-09;139336;Dienstag;1
2019-01-01_12-10;136353;Dienstag;1
2019-01-01_12-11;137277;Dienstag;1
2019-01-01_12-12;139316;Dienstag;1
2019-01-01_12-13;136458;Dienstag;1
2019-01-01_12-14;140703;Dienstag;1
2019-01-01_12-15;132753;Dienstag;1
2019-01-01_12-16;139067;Dienstag;1
2019-01-01_12-17;135494;Dienstag;1
2019-01-01_12-18;136524;Dienstag;1
2019-01-01_12-19;140570;Dienstag;1
2019-01-01_12-20;138409;Dienstag;1
2019-01-01_12-21;136350;Dienstag;1
2019-01-01_12-22;135521;Dienstag;1
2019-01-01_12-23;139758;Dienstag;1
2019-01-01_12-24;139873;Dienstag;1
2019-01-01_12-25;136567;Dienstag;1
2019-01-01_12-26;138517;Dienstag;1
2019-01-01_12-27;142151;Dienstag;1
2019-01-01_12-28;136731;Dienstag;1
2019-01-01_12-29;136506;Dienstag;1
2019-01-01_12-30;143136;Dienstag;1
2019-01-01_12-31;136747;Dienstag;1
2019-01-01_12-32;139116;Dienstag;1
2019-01-01_12-33;142948;Dienstag;1
2019-01-01_12-34;138111;Dienstag;1
2019-01-01_12-35;136451;Dienstag;1
2019-01-01_12-36;141445;Dienstag;1
2019-01-01_12-37;137239;Dienstag;1
2019-01-01_12-38;142251;Dienstag;1
2019-01-01_12-39;137032;Dienstag;1
2019-01-01_12-40;140090;Dienstag;1
2019-01-01_12-41;140117;Dienstag;1
2019-01-01_12-42;139637;Dienstag;1
2019-01-01_12-43;146163;Dienstag;1
2019-01-01_12-44;142160;Dienstag;1
2019-01-01_12-45;144255;Dienstag;1
2019-01-01_12-46;141791;Dienstag;1
2019-01-01_12-47;140578;Dienstag;1
2019-01-01_12-48;145548;Dienstag;1
2019-01-01_12-49;143187;Dienstag;1
2019-01-01_12-50;141224;Dienstag;1
2019-01-01_12-51;142646;Dienstag;1
2019-01-01_12-52;144269;Dienstag;1
2019-01-01_12-53;143442;Dienstag;1
2019-01-01_12-54;147960;Dienstag;1
2019-01-01_12-55;142180;Dienstag;1
2019-01-01_12-56;145508;Dienstag;1
2019-01-01_12-57;146449;Dienstag;1
2019-01-01_12-58;146151;Dienstag;1
2019-01-01_12-59;146457;Dienstag;1
2019-01-01_13-00;144311;Dienstag;1
2019-01-01_13-01;153657;Dienstag;1
2019-01-01_13-02;152252;Dienstag;1
2019-01-01_13-03;144272;Dienstag;1
2019-01-01_13-04;145080;Dienstag;1
2019-01-01_13-05;145795;Dienstag;1
2019-01-01_13-06;146769;Dienstag;1
2019-01-01_13-07;147833;Dienstag;1
2019-01-01_13-08;145127;Dienstag;1
2019-01-01_13-09;146457;Dienstag;1
2019-01-01_13-10;145948;Dienstag;1
2019-01-01_13-11;143849;Dienstag;1
2019-01-01_13-12;148732;Dienstag;1
2019-01-01_13-13;145736;Dienstag;1
2019-01-01_13-14;141749;Dienstag;1
2019-01-01_13-15;149452;Dienstag;1
2019-01-01_13-16;147574;Dienstag;1
2019-01-01_13-17;144044;Dienstag;1
2019-01-01_13-18;149625;Dienstag;1
2019-01-01_13-19;146889;Dienstag;1
2019-01-01_13-20;144866;Dienstag;1
2019-01-01_13-21;147639;Dienstag;1
2019-01-01_13-22;144848;Dienstag;1
2019-01-01_13-23;148567;Dienstag;1
2019-01-01_13-24;148020;Dienstag;1
2019-01-01_13-25;145316;Dienstag;1
2019-01-01_13-26;148289;Dienstag;1
2019-01-01_13-27;146039;Dienstag;1
2019-01-01_13-28;149532;Dienstag;1
2019-01-01_13-29;148811;Dienstag;1
2019-01-01_13-30;145486;Dienstag;1
2019-01-01_13-31;148022;Dienstag;1
2019-01-01_13-32;150887;Dienstag;1
2019-01-01_13-33;145574;Dienstag;1
2019-01-01_13-34;148729;Dienstag;1
2019-01-01_13-35;150005;Dienstag;1
2019-01-01_13-36;147037;Dienstag;1
2019-01-01_13-37;147909;Dienstag;1
2019-01-01_13-38;150019;Dienstag;1
2019-01-01_13-39;145084;Dienstag;1
2019-01-01_13-40;152248;Dienstag;1
2019-01-01_13-41;148368;Dienstag;1
2019-01-01_13-42;146535;Dienstag;1
2019-01-01_13-43;151081;Dienstag;1
2019-01-01_13-44;147752;Dienstag;1
2019-01-01_13-45;150825;Dienstag;1
2019-01-01_13-46;149302;Dienstag;1
2019-01-01_13-47;151510;Dienstag;1
2019-01-01_13-48;147641;Dienstag;1
2019-01-01_13-49;147888;Dienstag;1
2019-01-01_13-50;155055;Dienstag;1
2019-01-01_13-51;145248;Dienstag;1
2019-01-01_13-52;148910;Dienstag;1
2019-01-01_13-53;152256;Dienstag;1
2019-01-01_13-54;146825;Dienstag;1
2019-01-01_13-55;151890;Dienstag;1
2019-01-01_13-56;151038;Dienstag;1
2019-01-01_13-57;144085;Dienstag;1
2019-01-01_13-58;153056;Dienstag;1
2019-01-01_13-59;156848;Dienstag;1
2019-01-01_14-00;146743;Dienstag;1
2019-01-01_14-01;148737;Dienstag;1
2019-01-01_14-02;152609;Dienstag;1
2019-01-01_14-03;150807;Dienstag;1
2019-01-01_14-04;150524;Dienstag;1
2019-01-01_14-05;151258;Dienstag;1
2019-01-01_14-06;149842;Dienstag;1
2019-01-01_14-07;145415;Dienstag;1
2019-01-01_14-08;154603;Dienstag;1
2019-01-01_14-09;148759;Dienstag;1
2019-01-01_14-10;146752;Dienstag;1
2019-01-01_14-11;151802;Dienstag;1
2019-01-01_14-12;145728;Dienstag;1
2019-01-01_14-13;149788;Dienstag;1
2019-01-01_14-14;149100;Dienstag;1
2019-01-01_14-15;150363;Dienstag;1
2019-01-01_14-16;146998;Dienstag;1
2019-01-01_14-17;149521;Dienstag;1
2019-01-01_14-18;149676;Dienstag;1
2019-01-01_14-19;149342;Dienstag;1
2019-01-01_14-20;147149;Dienstag;1
2019-01-01_14-21;152997;Dienstag;1
2019-01-01_14-22;144600;Dienstag;1
2019-01-01_14-23;150378;Dienstag;1
2019-01-01_14-24;149260;Dienstag;1
2019-01-01_14-25;150223;Dienstag;1
2019-01-01_14-26;147925;Dienstag;1
2019-01-01_14-27;152358;Dienstag;1
2019-01-01_14-28;148811;Dienstag;1
2019-01-01_14-29;142639;Dienstag;1
2019-01-01_14-30;151680;Dienstag;1
2019-01-01_14-31;150583;Dienstag;1
2019-01-01_14-32;141629;Dienstag;1
2019-01-01_14-33;155988;Dienstag;1
2019-01-01_14-34;149059;Dienstag;1
2019-01-01_14-35;142655;Dienstag;1
2019-01-01_14-36;152449;Dienstag;1
2019-01-01_14-37;154061;Dienstag;1
2019-01-01_14-38;145973;Dienstag;1
2019-01-01_14-39;145541;Dienstag;1
2019-01-01_14-40;147878;Dienstag;1
2019-01-01_14-41;153989;Dienstag;1
2019-01-01_14-42;144582;Dienstag;1
2019-01-01_14-43;152467;Dienstag;1
2019-01-01_14-44;149054;Dienstag;1
2019-01-01_14-45;140590;Dienstag;1
2019-01-01_14-46;149568;Dienstag;1
2019-01-01_14-47;156319;Dienstag;1
2019-01-01_14-48;140714;Dienstag;1
2019-01-01_14-49;149366;Dienstag;1
2019-01-01_14-50;153372;Dienstag;1
2019-01-01_14-51;149016;Dienstag;1
2019-01-01_14-52;146996;Dienstag;1
2019-01-01_14-53;152808;Dienstag;1
2019-01-01_14-54;146291;Dienstag;1
2019-01-01_14-55;148591;Dienstag;1
2019-01-01_14-56;150400;Dienstag;1
2019-01-01_14-57;150195;Dienstag;1
2019-01-01_14-58;146466;Dienstag;1
2019-01-01_14-59;154282;Dienstag;1
2019-01-01_15-00;148680;Dienstag;1
2019-01-01_15-01;149998;Dienstag;1
2019-01-01_15-02;147758;Dienstag;1
2019-01-01_15-03;150214;Dienstag;1
2019-01-01_15-04;148767;Dienstag;1
2019-01-01_15-05;147374;Dienstag;1
2019-01-01_15-06;156192;Dienstag;1
2019-01-01_15-07;149175;Dienstag;1
2019-01-01_15-08;149996;Dienstag;1
2019-01-01_15-09;147683;Dienstag;1
2019-01-01_15-10;147179;Dienstag;1
2019-01-01_15-11;149458;Dienstag;1
2019-01-01_15-12;149345;Dienstag;1
2019-01-01_15-13;148547;Dienstag;1
2019-01-01_15-14;148186;Dienstag;1
2019-01-01_15-15;157042;Dienstag;1
2019-01-01_15-16;153942;Dienstag;1
2019-01-01_15-17;148541;Dienstag;1
2019-01-01_15-18;143366;Dienstag;1
2019-01-01_15-19;148537;Dienstag;1
2019-01-01_15-20;153077;Dienstag;1
2019-01-01_15-21;145701;Dienstag;1
2019-01-01_15-22;144034;Dienstag;1
2019-01-01_15-23;149224;Dienstag;1
2019-01-01_15-24;145579;Dienstag;1
2019-01-01_15-25;145173;Dienstag;1
2019-01-01_15-26;152382;Dienstag;1
2019-01-01_15-27;144451;Dienstag;1
2019-01-01_15-28;142271;Dienstag;1
2019-01-01_15-29;150992;Dienstag;1
2019-01-01_15-30;147367;Dienstag;1
2019-01-01_15-31;144994;Dienstag;1
2019-01-01_15-32;143838;Dienstag;1
2019-01-01_15-33;153696;Dienstag;1
2019-01-01_15-34;140956;Dienstag;1
2019-01-01_15-35;144225;Dienstag;1
2019-01-01_15-36;155186;Dienstag;1
2019-01-01_15-37;143175;Dienstag;1
2019-01-01_15-38;144760;Dienstag;1
2019-01-01_15-39;148504;Dienstag;1
2019-01-01_15-40;144064;Dienstag;1
2019-01-01_15-41;144882;Dienstag;1
2019-01-01_15-42;143729;Dienstag;1
2019-01-01_15-43;150160;Dienstag;1
2019-01-01_15-44;141496;Dienstag;1
2019-01-01_15-45;147002;Dienstag;1
2019-01-01_15-46;146079;Dienstag;1
2019-01-01_15-47;145190;Dienstag;1
2019-01-01_15-48;144317;Dienstag;1
2019-01-01_15-49;146569;Dienstag;1
2019-01-01_15-50;150523;Dienstag;1
2019-01-01_15-51;139541;Dienstag;1
2019-01-01_15-52;140964;Dienstag;1
2019-01-01_15-53;147565;Dienstag;1
2019-01-01_15-54;145482;Dienstag;1
2019-01-01_15-55;146188;Dienstag;1
2019-01-01_15-56;147720;Dienstag;1
2019-01-01_15-57;146519;Dienstag;1
2019-01-01_15-58;138995;Dienstag;1
2019-01-01_15-59;143195;Dienstag;1
2019-01-01_16-00;146953;Dienstag;1
2019-01-01_16-01;144643;Dienstag;1
2019-01-01_16-02;137672;Dienstag;1
2019-01-01_16-03;146864;Dienstag;1
2019-01-01_16-04;142571;Dienstag;1
2019-01-01_16-05;145291;Dienstag;1
2019-01-01_16-06;149005;Dienstag;1
2019-01-01_16-07;140234;Dienstag;1
2019-01-01_16-08;137117;Dienstag;1
2019-01-01_16-09;144382;Dienstag;1
2019-01-01_16-10;143979;Dienstag;1
2019-01-01_16-11;138315;Dienstag;1
2019-01-01_16-12;138845;Dienstag;1
2019-01-01_16-13;142976;Dienstag;1
2019-01-01_16-14;144515;Dienstag;1
2019-01-01_16-15;137003;Dienstag;1
2019-01-01_16-16;141958;Dienstag;1
2019-01-01_16-17;143248;Dienstag;1
2019-01-01_16-18;137443;Dienstag;1
2019-01-01_16-19;144550;Dienstag;1
2019-01-01_16-20;135477;Dienstag;1
2019-01-01_16-21;139745;Dienstag;1
2019-01-01_16-22;141983;Dienstag;1
2019-01-01_16-23;138899;Dienstag;1
2019-01-01_16-24;136115;Dienstag;1
2019-01-01_16-25;139038;Dienstag;1
2019-01-01_16-26;137387;Dienstag;1
2019-01-01_16-27;138153;Dienstag;1
2019-01-01_16-28;132491;Dienstag;1
2019-01-01_16-29;134802;Dienstag;1
2019-01-01_16-30;136818;Dienstag;1
2019-01-01_16-31;136212;Dienstag;1
2019-01-01_16-32;142063;Dienstag;1
2019-01-01_16-33;134710;Dienstag;1
2019-01-01_16-34;134096;Dienstag;1
2019-01-01_16-35;131274;Dienstag;1
2019-01-01_16-36;130755;Dienstag;1
2019-01-01_16-37;139953;Dienstag;1
2019-01-01_16-38;127921;Dienstag;1
2019-01-01_16-39;136037;Dienstag;1
2019-01-01_16-40;131312;Dienstag;1
2019-01-01_16-41;137811;Dienstag;1
2019-01-01_16-42;135800;Dienstag;1
2019-01-01_16-43;128884;Dienstag;1
2019-01-01_16-44;128672;Dienstag;1
2019-01-01_16-45;135611;Dienstag;1
2019-01-01_16-46;125922;Dienstag;1
2019-01-01_16-47;137298;Dienstag;1
2019-01-01_16-48;130542;Dienstag;1
2019-01-01_16-49;132215;Dienstag;1
2019-01-01_16-50;133945;Dienstag;1
2019-01-01_16-51;128784;Dienstag;1
2019-01-01_16-52;134881;Dienstag;1
2019-01-01_16-53;136298;Dienstag;1
2019-01-01_16-54;129091;Dienstag;1
2019-01-01_16-55;127295;Dienstag;1
2019-01-01_16-56;127184;Dienstag;1
2019-01-01_16-57;134838;Dienstag;1
2019-01-01_16-58;122131;Dienstag;1
2019-01-01_16-59;127467;Dienstag;1
2019-01-01_17-00;130248;Dienstag;1
2019-01-01_17-01;123862;Dienstag;1
2019-01-01_17-02;128875;Dienstag;1
2019-01-01_17-03;125793;Dienstag;1
2019-01-01_17-04;125314;Dienstag;1
2019-01-01_17-05;125130;Dienstag;1
2019-01-01_17-06;124852;Dienstag;1
2019-01-01_17-07;122666;Dienstag;1
2019-01-01_17-08;122083;Dienstag;1
2019-01-01_17-09;127012;Dienstag;1
2019-01-01_17-10;122817;Dienstag;1
2019-01-01_17-11;121774;Dienstag;1
2019-01-01_17-12;121982;Dienstag;1
2019-01-01_17-13;122209;Dienstag;1
2019-01-01_17-14;122906;Dienstag;1
2019-01-01_17-15;118803;Dienstag;1
2019-01-01_17-16;122407;Dienstag;1
2019-01-01_17-17;125589;Dienstag;1
2019-01-01_17-18;118049;Dienstag;1
2019-01-01_17-19;121838;Dienstag;1
2019-01-01_17-20;118315;Dienstag;1
2019-01-01_17-21;125207;Dienstag;1
2019-01-01_17-22;119429;Dienstag;1
2019-01-01_17-23;116555;Dienstag;1
2019-01-01_17-24;118942;Dienstag;1
2019-01-01_17-25;116400;Dienstag;1
2019-01-01_17-26;116240;Dienstag;1
2019-01-01_17-27;116242;Dienstag;1
2019-01-01_17-28;115024;Dienstag;1
2019-01-01_17-29;115078;Dienstag;1
2019-01-01_17-30;121459;Dienstag;1
2019-01-01_17-31;113229;Dienstag;1
2019-01-01_17-32;112022;Dienstag;1
2019-01-01_17-33;118935;Dienstag;1
2019-01-01_17-34;107048;Dienstag;1
2019-01-01_17-35;114019;Dienstag;1
2019-01-01_17-36;111958;Dienstag;1
2019-01-01_17-37;110887;Dienstag;1
2019-01-01_17-38;113097;Dienstag;1
2019-01-01_17-39;108958;Dienstag;1
2019-01-01_17-40;110101;Dienstag;1
2019-01-01_17-41;109287;Dienstag;1
2019-01-01_17-42;109421;Dienstag;1
2019-01-01_17-43;113368;Dienstag;1
2019-01-01_17-44;104901;Dienstag;1
2019-01-01_17-45;109027;Dienstag;1
2019-01-01_17-46;104759;Dienstag;1
2019-01-01_17-47;110564;Dienstag;1
2019-01-01_17-48;106526;Dienstag;1
2019-01-01_17-49;104869;Dienstag;1
2019-01-01_17-50;111509;Dienstag;1
2019-01-01_17-51;101550;Dienstag;1
2019-01-01_17-52;104239;Dienstag;1
2019-01-01_17-53;108344;Dienstag;1
2019-01-01_17-54;103687;Dienstag;1
2019-01-01_17-55;103183;Dienstag;1
2019-01-01_17-56;103873;Dienstag;1
2019-01-01_17-57;104160;Dienstag;1
2019-01-01_17-58;102863;Dienstag;1
2019-01-01_17-59;106173;Dienstag;1
2019-01-01_18-00;102122;Dienstag;1
2019-01-01_18-01;99941;Dienstag;1
2019-01-01_18-02;100915;Dienstag;1
2019-01-01_18-03;100000;Dienstag;1
2019-01-01_18-04;100789;Dienstag;1
2019-01-01_18-05;98002;Dienstag;1
2019-01-01_18-06;99789;Dienstag;1
2019-01-01_18-07;98824;Dienstag;1
2019-01-01_18-08;100566;Dienstag;1
2019-01-01_18-09;97683;Dienstag;1
2019-01-01_18-10;96203;Dienstag;1
2019-01-01_18-11;98686;Dienstag;1
2019-01-01_18-12;93554;Dienstag;1
2019-01-01_18-13;101144;Dienstag;1
2019-01-01_18-14;93127;Dienstag;1
2019-01-01_18-15;96367;Dienstag;1
2019-01-01_18-16;94740;Dienstag;1
2019-01-01_18-17;93550;Dienstag;1
2019-01-01_18-18;94410;Dienstag;1
2019-01-01_18-19;91070;Dienstag;1
2019-01-01_18-20;93446;Dienstag;1
2019-01-01_18-21;95027;Dienstag;1
2019-01-01_18-22;91451;Dienstag;1
2019-01-01_18-23;90158;Dienstag;1
2019-01-01_18-24;91007;Dienstag;1
2019-01-01_18-25;90905;Dienstag;1
2019-01-01_18-26;90213;Dienstag;1
2019-01-01_18-27;89939;Dienstag;1
2019-01-01_18-28;88251;Dienstag;1
2019-01-01_18-29;91165;Dienstag;1
2019-01-01_18-30;88494;Dienstag;1
2019-01-01_18-31;89219;Dienstag;1
2019-01-01_18-32;88863;Dienstag;1
2019-01-01_18-33;86476;Dienstag;1
2019-01-01_18-34;86607;Dienstag;1
2019-01-01_18-35;89919;Dienstag;1
2019-01-01_18-36;88128;Dienstag;1
2019-01-01_18-37;82492;Dienstag;1
2019-01-01_18-38;90498;Dienstag;1
2019-01-01_18-39;86540;Dienstag;1
2019-01-01_18-40;80796;Dienstag;1
2019-01-01_18-41;85256;Dienstag;1
2019-01-01_18-42;85828;Dienstag;1
2019-01-01_18-43;82783;Dienstag;1
2019-01-01_18-44;86433;Dienstag;1
2019-01-01_18-45;84798;Dienstag;1
2019-01-01_18-46;81591;Dienstag;1
2019-01-01_18-47;83698;Dienstag;1
2019-01-01_18-48;83035;Dienstag;1
2019-01-01_18-49;83345;Dienstag;1
2019-01-01_18-50;80894;Dienstag;1
2019-01-01_18-51;83556;Dienstag;1
2019-01-01_18-52;81960;Dienstag;1
2019-01-01_18-53;79915;Dienstag;1
2019-01-01_18-54;82131;Dienstag;1
2019-01-01_18-55;80936;Dienstag;1
2019-01-01_18-56;84704;Dienstag;1
2019-01-01_18-57;85840;Dienstag;1
2019-01-01_18-58;78931;Dienstag;1
2019-01-01_18-59;78195;Dienstag;1
2019-01-01_19-00;81815;Dienstag;1
2019-01-01_19-01;78322;Dienstag;1
2019-01-01_19-02;76936;Dienstag;1
2019-01-01_19-03;79422;Dienstag;1
2019-01-01_19-04;77774;Dienstag;1
2019-01-01_19-05;77334;Dienstag;1
2019-01-01_19-06;74898;Dienstag;1
2019-01-01_19-07;76583;Dienstag;1
2019-01-01_19-08;75974;Dienstag;1
2019-01-01_19-09;73204;Dienstag;1
2019-01-01_19-10;80902;Dienstag;1
2019-01-01_19-11;71426;Dienstag;1
2019-01-01_19-12;75515;Dienstag;1
2019-01-01_19-13;72054;Dienstag;1
2019-01-01_19-14;75459;Dienstag;1
2019-01-01_19-15;73458;Dienstag;1
2019-01-01_19-16;73614;Dienstag;1
2019-01-01_19-17;72049;Dienstag;1
2019-01-01_19-18;72768;Dienstag;1
2019-01-01_19-19;72763;Dienstag;1
2019-01-01_19-20;70982;Dienstag;1
2019-01-01_19-21;71679;Dienstag;1
2019-01-01_19-22;71852;Dienstag;1
2019-01-01_19-23;68771;Dienstag;1
2019-01-01_19-24;72215;Dienstag;1
2019-01-01_19-25;69762;Dienstag;1
2019-01-01_19-26;68612;Dienstag;1
2019-01-01_19-27;70770;Dienstag;1
2019-01-01_19-28;70253;Dienstag;1
2019-01-01_19-29;66795;Dienstag;1
2019-01-01_19-30;71732;Dienstag;1
2019-01-01_19-31;68465;Dienstag;1
2019-01-01_19-32;66921;Dienstag;1
2019-01-01_19-33;68881;Dienstag;1
2019-01-01_19-34;66646;Dienstag;1
2019-01-01_19-35;68067;Dienstag;1
2019-01-01_19-36;65201;Dienstag;1
2019-01-01_19-37;68761;Dienstag;1
2019-01-01_19-38;66523;Dienstag;1
2019-01-01_19-39;67755;Dienstag;1
2019-01-01_19-40;63823;Dienstag;1
2019-01-01_19-41;65833;Dienstag;1
2019-01-01_19-42;65337;Dienstag;1
2019-01-01_19-43;66648;Dienstag;1
2019-01-01_19-44;63270;Dienstag;1
2019-01-01_19-45;66634;Dienstag;1
2019-01-01_19-46;66225;Dienstag;1
2019-01-01_19-47;62391;Dienstag;1
2019-01-01_19-48;66471;Dienstag;1
2019-01-01_19-49;61862;Dienstag;1
2019-01-01_19-50;62529;Dienstag;1
2019-01-01_19-51;63391;Dienstag;1
2019-01-01_19-52;62621;Dienstag;1
2019-01-01_19-53;64156;Dienstag;1
2019-01-01_19-54;63675;Dienstag;1
2019-01-01_19-55;63450;Dienstag;1
2019-01-01_19-56;59548;Dienstag;1
2019-01-01_19-57;64296;Dienstag;1
2019-01-01_19-58;61884;Dienstag;1
2019-01-01_19-59;60704;Dienstag;1
2019-01-01_20-00;64374;Dienstag;1
2019-01-01_20-01;58728;Dienstag;1
2019-01-01_20-02;60297;Dienstag;1
2019-01-01_20-03;62362;Dienstag;1
2019-01-01_20-04;60805;Dienstag;1
2019-01-01_20-05;60393;Dienstag;1
2019-01-01_20-06;59322;Dienstag;1
2019-01-01_20-07;60012;Dienstag;1
2019-01-01_20-08;60696;Dienstag;1
2019-01-01_20-09;58849;Dienstag;1
2019-01-01_20-10;57656;Dienstag;1
2019-01-01_20-11;60956;Dienstag;1
2019-01-01_20-12;57274;Dienstag;1
