id;value
2019-01-20_11-47;176772
2019-01-20_11-48;174116
2019-01-20_11-49;167275
2019-01-20_11-50;181026
2019-01-20_11-51;172384
2019-01-20_11-52;169403
2019-01-20_11-53;178450
2019-01-20_11-54;173903
2019-01-20_11-55;171854
2019-01-20_11-56;175844
2019-01-20_11-57;172993
2019-01-20_11-58;168809
2019-01-20_11-59;171404
2019-01-20_12-00;177818
2019-01-20_12-01;167019
2019-01-20_12-02;172439
2019-01-20_12-03;183508
2019-01-20_12-04;166760
2019-01-20_12-05;172237
2019-01-20_12-06;183179
2019-01-20_12-07;175816
2019-01-20_12-08;188095
2019-01-20_12-09;181597
2019-01-20_12-10;181662
2019-01-20_12-11;185348
2019-01-20_12-12;189215
2019-01-20_12-13;186053
2019-01-20_12-14;185782
2019-01-20_12-15;191837
2019-01-20_12-16;182116
2019-01-20_12-17;189258
2019-01-20_12-18;193645
2019-01-20_12-19;182077
2019-01-20_12-20;183987
2019-01-20_12-21;189477
2019-01-20_12-22;181250
2019-01-20_12-23;182467
2019-01-20_12-24;194586
2019-01-20_12-25;185600
2019-01-20_12-26;187076
2019-01-20_12-27;189896
2019-01-20_12-28;188262
2019-01-20_12-29;182970
2019-01-20_12-30;190023
2019-01-20_12-31;187725
2019-01-20_12-32;186218
2019-01-20_12-33;190764
2019-01-20_12-34;187001
2019-01-20_12-35;186627
2019-01-20_12-36;190091
2019-01-20_12-37;188578
2019-01-20_12-38;186154
2019-01-20_12-39;194314
2019-01-20_12-40;187821
2019-01-20_12-41;189970
2019-01-20_12-42;186744
2019-01-20_12-43;188704
2019-01-20_12-44;190241
2019-01-20_12-45;198201
2019-01-20_12-46;186147
2019-01-20_12-47;191074
2019-01-20_12-48;190995
2019-01-20_12-49;200838
2019-01-20_12-50;190909
2019-01-20_12-51;193696
2019-01-20_12-52;194716
2019-01-20_12-53;186797
2019-01-20_12-54;192230
2019-01-20_12-55;195370
2019-01-20_12-56;195484
2019-01-20_12-57;189865
2019-01-20_12-58;196602
2019-01-20_12-59;185550
2019-01-20_13-00;195233
2019-01-20_13-01;193650
2019-01-20_13-02;186888
2019-01-20_13-03;191919
2019-01-20_13-04;192992
2019-01-20_13-05;187071
2019-01-20_13-06;191105
2019-01-20_13-07;197966
2019-01-20_13-08;186548
2019-01-20_13-09;193548
2019-01-20_13-10;188115
2019-01-20_13-11;194853
2019-01-20_13-12;184413
2019-01-20_13-13;195571
2019-01-20_13-14;192429
2019-01-20_13-15;190577
2019-01-20_13-16;197009
2019-01-20_13-17;194460
2019-01-20_13-18;188978
2019-01-20_13-19;196061
2019-01-20_13-20;197110
2019-01-20_13-21;185685
2019-01-20_13-22;196890
2019-01-20_13-23;191473
2019-01-20_13-24;199599
2019-01-20_13-25;192032
2019-01-20_13-26;188061
2019-01-20_13-27;193965
2019-01-20_13-28;201214
2019-01-20_13-29;191025
2019-01-20_13-30;191143
2019-01-20_13-31;200072
2019-01-20_13-32;191097
2019-01-20_13-33;190560
2019-01-20_13-34;199709
2019-01-20_13-35;190123
2019-01-20_13-36;191276
2019-01-20_13-37;194733
2019-01-20_13-38;195784
2019-01-20_13-39;187557
2019-01-20_13-40;198142
2019-01-20_13-41;196414
2019-01-20_13-42;190686
2019-01-20_13-43;196657
2019-01-20_13-44;192615
2019-01-20_13-45;193576
2019-01-20_13-46;195420
2019-01-20_13-47;191378
2019-01-20_13-48;192326
2019-01-20_13-49;202303
2019-01-20_13-50;190319
2019-01-20_13-51;194448
2019-01-20_13-52;195641
2019-01-20_13-53;190479
2019-01-20_13-54;192828
2019-01-20_13-55;197909
2019-01-20_13-56;202474
2019-01-20_13-57;204503
2019-01-20_13-58;201341
2019-01-20_13-59;200164
2019-01-20_14-00;188775
2019-01-20_14-01;192292
2019-01-20_14-02;199424
2019-01-20_14-03;187868
2019-01-20_14-04;197211
2019-01-20_14-05;194270
2019-01-20_14-06;193309
2019-01-20_14-07;184931
2019-01-20_14-08;192294
2019-01-20_14-09;194750
2019-01-20_14-10;192088
2019-01-20_14-11;192496
2019-01-20_14-12;189842
2019-01-20_14-13;194187
2019-01-20_14-14;195781
2019-01-20_14-15;193989
2019-01-20_14-16;189264
2019-01-20_14-17;191673
2019-01-20_14-18;189729
2019-01-20_14-19;191119
2019-01-20_14-20;190743
2019-01-20_14-21;194353
2019-01-20_14-22;188304
2019-01-20_14-23;194465
2019-01-20_14-24;190534
2019-01-20_14-25;191590
2019-01-20_14-26;190316
2019-01-20_14-27;191668
2019-01-20_14-28;185168
2019-01-20_14-29;192273
2019-01-20_14-30;185970
2019-01-20_14-31;187626
2019-01-20_14-32;196185
2019-01-20_14-33;192296
2019-01-20_14-34;189006
2019-01-20_14-35;189057
2019-01-20_14-36;192088
2019-01-20_14-37;191998
2019-01-20_14-38;187176
2019-01-20_14-39;192582
2019-01-20_14-40;193142
2019-01-20_14-41;187319
2019-01-20_14-42;190006
2019-01-20_14-43;192162
2019-01-20_14-44;188879
2019-01-20_14-45;190094
2019-01-20_14-46;198931
2019-01-20_14-47;192373
2019-01-20_14-48;186200
2019-01-20_14-49;192585
2019-01-20_14-50;190990
2019-01-20_14-51;185591
2019-01-20_14-52;196119
2019-01-20_14-53;191667
2019-01-20_14-54;191333
2019-01-20_14-55;195613
2019-01-20_14-56;191529
2019-01-20_14-57;187639
2019-01-20_14-58;193344
2019-01-20_14-59;201625
2019-01-20_15-00;186954
2019-01-20_15-01;187105
2019-01-20_15-02;197755
2019-01-20_15-03;188138
2019-01-20_15-04;186204
2019-01-20_15-05;195498
2019-01-20_15-06;190324
2019-01-20_15-07;183159
2019-01-20_15-08;194959
2019-01-20_15-09;187661
2019-01-20_15-10;184032
2019-01-20_15-11;191505
2019-01-20_15-12;195597
2019-01-20_15-13;184925
2019-01-20_15-14;192356
2019-01-20_15-15;188667
2019-01-20_15-16;191547
2019-01-20_15-17;189907
2019-01-20_15-18;190685
2019-01-20_15-19;187971
2019-01-20_15-20;187083
2019-01-20_15-21;197608
2019-01-20_15-22;185676
2019-01-20_15-23;187224
2019-01-20_15-24;192750
2019-01-20_15-25;187056
2019-01-20_15-26;193080
2019-01-20_15-27;189266
2019-01-20_15-28;189741
2019-01-20_15-29;195082
2019-01-20_15-30;181229
2019-01-20_15-31;198739
2019-01-20_15-32;183301
2019-01-20_15-33;197906
2019-01-20_15-34;185627
2019-01-20_15-35;193633
2019-01-20_15-36;194400
2019-01-20_15-37;186384
2019-01-20_15-38;188664
2019-01-20_15-39;192916
2019-01-20_15-40;191623
2019-01-20_15-41;189744
2019-01-20_15-42;202396
2019-01-20_15-43;188737
2019-01-20_15-44;184954
2019-01-20_15-45;192938
2019-01-20_15-46;188988
2019-01-20_15-47;186749
2019-01-20_15-48;195816
2019-01-20_15-49;187518
2019-01-20_15-50;190541
2019-01-20_15-51;197580
2019-01-20_15-52;193709
2019-01-20_15-53;183919
2019-01-20_15-54;199459
2019-01-20_15-55;189725
2019-01-20_15-56;183415
2019-01-20_15-57;192705
2019-01-20_15-58;193838
2019-01-20_15-59;192180
2019-01-20_16-00;186016
2019-01-20_16-01;198177
2019-01-20_16-02;190724
2019-01-20_16-03;185993
2019-01-20_16-04;192949
2019-01-20_16-05;188052
2019-01-20_16-06;186663
2019-01-20_16-07;187144
2019-01-20_16-08;189456
2019-01-20_16-09;193945
2019-01-20_16-10;183159
2019-01-20_16-11;192056
2019-01-20_16-12;185024
2019-01-20_16-13;188812
2019-01-20_16-14;188114
2019-01-20_16-15;189362
2019-01-20_16-16;188386
2019-01-20_16-17;181661
2019-01-20_16-18;186908
2019-01-20_16-19;185548
2019-01-20_16-20;183648
2019-01-20_16-21;190713
2019-01-20_16-22;181853
2019-01-20_16-23;181675
2019-01-20_16-24;188952
2019-01-20_16-25;180102
2019-01-20_16-26;183739
2019-01-20_16-27;178197
2019-01-20_16-28;189338
2019-01-20_16-29;183679
2019-01-20_16-30;178846
2019-01-20_16-31;183017
2019-01-20_16-32;177407
2019-01-20_16-33;177904
2019-01-20_16-34;184720
2019-01-20_16-35;180699
2019-01-20_16-36;178050
2019-01-20_16-37;173549
2019-01-20_16-38;183630
2019-01-20_16-39;180060
2019-01-20_16-40;174897
2019-01-20_16-41;178268
2019-01-20_16-42;187261
2019-01-20_16-43;174516
2019-01-20_16-44;178565
2019-01-20_16-45;175668
2019-01-20_16-46;179111
2019-01-20_16-47;180997
2019-01-20_16-48;182303
2019-01-20_16-49;176822
2019-01-20_16-50;176532
2019-01-20_16-51;177804
2019-01-20_16-52;180523
2019-01-20_16-53;179029
2019-01-20_16-54;173776
2019-01-20_16-55;177681
2019-01-20_16-56;174232
2019-01-20_16-57;176818
2019-01-20_16-58;175585
2019-01-20_16-59;174671
2019-01-20_17-00;167415
2019-01-20_17-01;170510
2019-01-20_17-02;175628
2019-01-20_17-03;167815
2019-01-20_17-04;169851
2019-01-20_17-05;170483
2019-01-20_17-06;172442
2019-01-20_17-07;157547
2019-01-20_17-08;169847
2019-01-20_17-09;172551
2019-01-20_17-10;161789
2019-01-20_17-11;163021
2019-01-20_17-12;173310
2019-01-20_17-13;158368
2019-01-20_17-14;165601
2019-01-20_17-15;165996
2019-01-20_17-16;159788
2019-01-20_17-17;161457
2019-01-20_17-18;159100
2019-01-20_17-19;163405
2019-01-20_17-20;155288
2019-01-20_17-21;157154
2019-01-20_17-22;161823
2019-01-20_17-23;157864
2019-01-20_17-24;153092
2019-01-20_17-25;159541
2019-01-20_17-26;159420
2019-01-20_17-27;151240
2019-01-20_17-28;154132
2019-01-20_17-29;154779
2019-01-20_17-30;150232
2019-01-20_17-31;145850
2019-01-20_17-32;153816
2019-01-20_17-33;149959
2019-01-20_17-34;149528
2019-01-20_17-35;147463
2019-01-20_17-36;150677
2019-01-20_17-37;147805
2019-01-20_17-38;142144
2019-01-20_17-39;152402
2019-01-20_17-40;142236
2019-01-20_17-41;142612
2019-01-20_17-42;143452
2019-01-20_17-43;147345
2019-01-20_17-44;141467
2019-01-20_17-45;140864
2019-01-20_17-46;144788
2019-01-20_17-47;141477
2019-01-20_17-48;138729
2019-01-20_17-49;147854
2019-01-20_17-50;141268
2019-01-20_17-51;134446
2019-01-20_17-52;142280
2019-01-20_17-53;142569
2019-01-20_17-54;137006
2019-01-20_17-55;140540
2019-01-20_17-56;141168
2019-01-20_17-57;136849
2019-01-20_17-58;141338
2019-01-20_17-59;133288
2019-01-20_18-00;135712
2019-01-20_18-01;134119
2019-01-20_18-02;135164
2019-01-20_18-03;135261
2019-01-20_18-04;132884
2019-01-20_18-05;134884
2019-01-20_18-06;135723
2019-01-20_18-07;131783
2019-01-20_18-08;128954
2019-01-20_18-09;97138
2019-01-20_18-10;57478
2019-01-20_18-11;65625
2019-01-20_18-12;69280
2019-01-20_18-13;79694
2019-01-20_18-14;101944
2019-01-20_18-15;128244
2019-01-20_18-16;127368
2019-01-20_18-17;126515
2019-01-20_18-18;126543
2019-01-20_18-19;129396
2019-01-20_18-20;122525
2019-01-20_18-21;123866
2019-01-20_18-22;124588
2019-01-20_18-23;121964
2019-01-20_18-24;126630
2019-01-20_18-25;119338
2019-01-20_18-26;123488
2019-01-20_18-27;124931
2019-01-20_18-28;118011
2019-01-20_18-29;120934
2019-01-20_18-30;122508
2019-01-20_18-31;119810
2019-01-20_18-32;118280
2019-01-20_18-33;119096
2019-01-20_18-34;119551
2019-01-20_18-35;116884
2019-01-20_18-36;117241
2019-01-20_18-37;116512
2019-01-20_18-38;110509
2019-01-20_18-39;114112
2019-01-20_18-40;118093
2019-01-20_18-41;110103
2019-01-20_18-42;117101
2019-01-20_18-43;114948
2019-01-20_18-44;115190
2019-01-20_18-45;108002
2019-01-20_18-46;114347
2019-01-20_18-47;111562
2019-01-20_18-48;111455
2019-01-20_18-49;109617
2019-01-20_18-50;113852
2019-01-20_18-51;112004
2019-01-20_18-52;104064
2019-01-20_18-53;109473
2019-01-20_18-54;110653
2019-01-20_18-55;107540
2019-01-20_18-56;108775
2019-01-20_18-57;106232
2019-01-20_18-58;106314
2019-01-20_18-59;103647
2019-01-20_19-00;112323
2019-01-20_19-01;100238
2019-01-20_19-02;106781
2019-01-20_19-03;104321
2019-01-20_19-04;101218
2019-01-20_19-05;106404
2019-01-20_19-06;104713
2019-01-20_19-07;99247
2019-01-20_19-08;101991
2019-01-20_19-09;102949
2019-01-20_19-10;103693
2019-01-20_19-11;102584
2019-01-20_19-12;98092
2019-01-20_19-13;100778
2019-01-20_19-14;99079
2019-01-20_19-15;97166
2019-01-20_19-16;99736
2019-01-20_19-17;94264
2019-01-20_19-18;97610
2019-01-20_19-19;100799
2019-01-20_19-20;94658
2019-01-20_19-21;93859
2019-01-20_19-22;95446
2019-01-20_19-23;90234
2019-01-20_19-24;97702
2019-01-20_19-25;90079
2019-01-20_19-26;92600
2019-01-20_19-27;92924
2019-01-20_19-28;92406
2019-01-20_19-29;92519
2019-01-20_19-30;89436
2019-01-20_19-31;88376
2019-01-20_19-32;93181
2019-01-20_19-33;89365
2019-01-20_19-34;89004
2019-01-20_19-35;90960
2019-01-20_19-36;87741
2019-01-20_19-37;84829
2019-01-20_19-38;87946
2019-01-20_19-39;83799
2019-01-20_19-40;87857
2019-01-20_19-41;85405
2019-01-20_19-42;84827
2019-01-20_19-43;84907
2019-01-20_19-44;86059
2019-01-20_19-45;85206
2019-01-20_19-46;82181
2019-01-20_19-47;87726
2019-01-20_19-48;83370
2019-01-20_19-49;79525
2019-01-20_19-50;83475
2019-01-20_19-51;83952
2019-01-20_19-52;79761
2019-01-20_19-53;84747
2019-01-20_19-54;79637
2019-01-20_19-55;79720
2019-01-20_19-56;79335
2019-01-20_19-57;83914
2019-01-20_19-58;77436
2019-01-20_19-59;79304
2019-01-20_20-00;81210
2019-01-20_20-01;77393
2019-01-20_20-02;77068
2019-01-20_20-03;79114
2019-01-20_20-04;79935
2019-01-20_20-05;76903
2019-01-20_20-06;77185
2019-01-20_20-07;78320
2019-01-20_20-08;77501
2019-01-20_20-09;76610
2019-01-20_20-10;76923
2019-01-20_20-11;81602
2019-01-20_20-12;75401
2019-01-20_20-13;76082
2019-01-20_20-14;74112
2019-01-20_20-15;77327
2019-01-20_20-16;73521
2019-01-20_20-17;75155
2019-01-20_20-18;73364
2019-01-20_20-19;75733
2019-01-20_20-20;70807
2019-01-20_20-21;76892
2019-01-20_20-22;75402
2019-01-20_20-23;70161
2019-01-20_20-24;70054
2019-01-20_20-25;76348
2019-01-20_20-26;69724
2019-01-20_20-27;69036
2019-01-20_20-28;72583
2019-01-20_20-29;67591
2019-01-20_20-30;72981
2019-01-20_20-31;70638
2019-01-20_20-32;66293
2019-01-20_20-33;67591
2019-01-20_20-34;70495
2019-01-20_20-35;68835
2019-01-20_20-36;69128
2019-01-20_20-37;65356
2019-01-20_20-38;72214
2019-01-20_20-39;65466
2019-01-20_20-40;67199
2019-01-20_20-41;68354
2019-01-20_20-42;63654
2019-01-20_20-43;68453
2019-01-20_20-44;63997
2019-01-20_20-45;68639
2019-01-20_20-46;62331
2019-01-20_20-47;68504
2019-01-20_20-48;64468
2019-01-20_20-49;64509
2019-01-20_20-50;64697
2019-01-20_20-51;66247
2019-01-20_20-52;61094
2019-01-20_20-53;66625
2019-01-20_20-54;66213
2019-01-20_20-55;62059
2019-01-20_20-56;62980
2019-01-20_20-57;65981
2019-01-20_20-58;60722
2019-01-20_20-59;64004
2019-01-20_21-00;64755
2019-01-20_21-01;64086
2019-01-20_21-02;59446
2019-01-20_21-03;64999
2019-01-20_21-04;62967
2019-01-20_21-05;60824
2019-01-20_21-06;63973
2019-01-20_21-07;63233
2019-01-20_21-08;59924
2019-01-20_21-09;63456
2019-01-20_21-10;60145
2019-01-20_21-11;63498
2019-01-20_21-12;60123
2019-01-20_21-13;59394
2019-01-20_21-14;62391
2019-01-20_21-15;60818
2019-01-20_21-16;61216
2019-01-20_21-17;58400
2019-01-20_21-18;61188
2019-01-20_21-19;59628
2019-01-20_21-20;59988
2019-01-20_21-21;58024
2019-01-20_21-22;57778
2019-01-20_21-23;59196
2019-01-20_21-24;60200
2019-01-20_21-25;56159
2019-01-20_21-26;57945
2019-01-20_21-27;58055
2019-01-20_21-28;54840
2019-01-20_21-29;57369
2019-01-20_21-30;57188
2019-01-20_21-31;55635
2019-01-20_21-32;55543
2019-01-20_21-33;57143
2019-01-20_21-34;54599
2019-01-20_21-35;53776
2019-01-20_21-36;56004
2019-01-20_21-37;53989
2019-01-20_21-38;56399
2019-01-20_21-39;53554
2019-01-20_21-40;54474
2019-01-20_21-41;52486
2019-01-20_21-42;54788
2019-01-20_21-43;52647
2019-01-20_21-44;52790
2019-01-20_21-45;52064
2019-01-20_21-46;54477
2019-01-20_21-47;51814
2019-01-20_21-48;49853
2019-01-20_21-49;53062
2019-01-20_21-50;50891
2019-01-20_21-51;51579
2019-01-20_21-52;49826
2019-01-20_21-53;49646
2019-01-20_21-54;51858
2019-01-20_21-55;47768
2019-01-20_21-56;50921
2019-01-20_21-57;49706
2019-01-20_21-58;48425
2019-01-20_21-59;47865
2019-01-20_22-00;47931
2019-01-20_22-01;44304
2019-01-20_22-02;50248
2019-01-20_22-03;44891
2019-01-20_22-04;45785
2019-01-20_22-05;47076
2019-01-20_22-06;47627
2019-01-20_22-07;43782
2019-01-20_22-08;47133
2019-01-20_22-09;45420
2019-01-20_22-10;46432
2019-01-20_22-11;44174
2019-01-20_22-12;44437
2019-01-20_22-13;46013
2019-01-20_22-14;43849
2019-01-20_22-15;44000
2019-01-20_22-16;44364
2019-01-20_22-17;42294
2019-01-20_22-18;43035
2019-01-20_22-19;42076
2019-01-20_22-20;43066
2019-01-20_22-21;42644
2019-01-20_22-22;40491
2019-01-20_22-23;41641
2019-01-20_22-24;43299
2019-01-20_22-25;40503
2019-01-20_22-26;40733
2019-01-20_22-27;40833
2019-01-20_22-28;39229
2019-01-20_22-29;39209
2019-01-20_22-30;43175
2019-01-20_22-31;37549
2019-01-20_22-32;39566
2019-01-20_22-33;38970
2019-01-20_22-34;36571
2019-01-20_22-35;37811
2019-01-20_22-36;39984
2019-01-20_22-37;39044
2019-01-20_22-38;37579
2019-01-20_22-39;40785
2019-01-20_22-40;35931
2019-01-20_22-41;36917
2019-01-20_22-42;42596
2019-01-20_22-43;36157
2019-01-20_22-44;35962
2019-01-20_22-45;39526
2019-01-20_22-46;37124
2019-01-20_22-47;37070
2019-01-20_22-48;38698
2019-01-20_22-49;38140
2019-01-20_22-50;37250
2019-01-20_22-51;37479
2019-01-20_22-52;39185
2019-01-20_22-53;34997
2019-01-20_22-54;37957
2019-01-20_22-55;37862
2019-01-20_22-56;35307
2019-01-20_22-57;37634
2019-01-20_22-58;36501
2019-01-20_22-59;38150
2019-01-20_23-00;35389
2019-01-20_23-01;37150
2019-01-20_23-02;35679
2019-01-20_23-03;37733
2019-01-20_23-04;35720
2019-01-20_23-05;35969
2019-01-20_23-06;36708
2019-01-20_23-07;36163
2019-01-20_23-08;36641
2019-01-20_23-09;34610
2019-01-20_23-10;36594
2019-01-20_23-11;36252
2019-01-20_23-12;35370
2019-01-20_23-13;35032
2019-01-20_23-14;35612
2019-01-20_23-15;35084
2019-01-20_23-16;33496
2019-01-20_23-17;35544
2019-01-20_23-18;36318
2019-01-20_23-19;33258
2019-01-20_23-20;35479
2019-01-20_23-21;33310
2019-01-20_23-22;34152
2019-01-20_23-23;35746
2019-01-20_23-24;33038
2019-01-20_23-25;33666
2019-01-20_23-26;34622
2019-01-20_23-27;33734
2019-01-20_23-28;32369
2019-01-20_23-29;34859
2019-01-20_23-30;32790
2019-01-20_23-31;32513
2019-01-20_23-32;33408
2019-01-20_23-33;34348
2019-01-20_23-34;31744
2019-01-20_23-35;35424
2019-01-20_23-36;33987
2019-01-20_23-37;34137
2019-01-20_23-38;31567
2019-01-20_23-39;35481
2019-01-20_23-40;31594
2019-01-20_23-41;33057
2019-01-20_23-42;31792
2019-01-20_23-43;33885
2019-01-20_23-44;31015
2019-01-20_23-45;33079
2019-01-20_23-46;31541
2019-01-20_23-47;33244
2019-01-20_23-48;30298
2019-01-20_23-49;32856
2019-01-20_23-50;33294
2019-01-20_23-51;31645
2019-01-20_23-52;31268
2019-01-20_23-53;30687
2019-01-20_23-54;33379
2019-01-20_23-55;31076
2019-01-20_23-56;32118
2019-01-20_23-57;29715
2019-01-20_23-58;32015
2019-01-20_23-59;30716
2019-01-21_00-00;30404
2019-01-21_00-01;33636
2019-01-21_00-02;29388
2019-01-21_00-03;31613
2019-01-21_00-04;29451
2019-01-21_00-05;30708
2019-01-21_00-06;31537
2019-01-21_00-07;30598
2019-01-21_00-08;30277
2019-01-21_00-09;29280
2019-01-21_00-10;32066
2019-01-21_00-11;29654
2019-01-21_00-12;30258
2019-01-21_00-13;31216
2019-01-21_00-14;30742
2019-01-21_00-15;29681
2019-01-21_00-16;31187
2019-01-21_00-17;29169
2019-01-21_00-18;30011
2019-01-21_00-19;30208
2019-01-21_00-20;30662
2019-01-21_00-21;28947
2019-01-21_00-22;30773
2019-01-21_00-23;29678
2019-01-21_00-24;28239
2019-01-21_00-25;30923
2019-01-21_00-26;29383
2019-01-21_00-27;29996
2019-01-21_00-28;28559
2019-01-21_00-29;29296
2019-01-21_00-30;29676
2019-01-21_00-31;29517
2019-01-21_00-32;30187
2019-01-21_00-33;28247
2019-01-21_00-34;28954
2019-01-21_00-35;31155
2019-01-21_00-36;27290
2019-01-21_00-37;28917
2019-01-21_00-38;28433
2019-01-21_00-39;28754
2019-01-21_00-40;30607
2019-01-21_00-41;28963
2019-01-21_00-42;27544
2019-01-21_00-43;29330
2019-01-21_00-44;31306
2019-01-21_00-45;27357
2019-01-21_00-46;29038
2019-01-21_00-47;29991
2019-01-21_00-48;27777
2019-01-21_00-49;30439
2019-01-21_00-50;29873
2019-01-21_00-51;29550
2019-01-21_00-52;26943
2019-01-21_00-53;27973
2019-01-21_00-54;29540
2019-01-21_00-55;29393
2019-01-21_00-56;28432
2019-01-21_00-57;27493
2019-01-21_00-58;28090
2019-01-21_00-59;28265
2019-01-21_01-00;29498
2019-01-21_01-01;27543
2019-01-21_01-02;27765
2019-01-21_01-03;27588
2019-01-21_01-04;27797
2019-01-21_01-05;27380
2019-01-21_01-06;28576
2019-01-21_01-07;27913
2019-01-21_01-08;25641
2019-01-21_01-09;28710
2019-01-21_01-10;27679
2019-01-21_01-11;27596
2019-01-21_01-12;28715
2019-01-21_01-13;26820
2019-01-21_01-14;28102
2019-01-21_01-15;27422
2019-01-21_01-16;28179
2019-01-21_01-17;26816
2019-01-21_01-18;27201
2019-01-21_01-19;28711
2019-01-21_01-20;25662
2019-01-21_01-21;28261
2019-01-21_01-22;26459
2019-01-21_01-23;26062
2019-01-21_01-24;28039
2019-01-21_01-25;26462
2019-01-21_01-26;27490
2019-01-21_01-27;26563
2019-01-21_01-28;27667
2019-01-21_01-29;28060
2019-01-21_01-30;26826
2019-01-21_01-31;27793
2019-01-21_01-32;26685
2019-01-21_01-33;24560
2019-01-21_01-34;27008
2019-01-21_01-35;27758
2019-01-21_01-36;25624
2019-01-21_01-37;25683
2019-01-21_01-38;28159
2019-01-21_01-39;26567
2019-01-21_01-40;25287
2019-01-21_01-41;26375
2019-01-21_01-42;27603
2019-01-21_01-43;26111
2019-01-21_01-44;27019
2019-01-21_01-45;26713
2019-01-21_01-46;25682
2019-01-21_01-47;28007
2019-01-21_01-48;25287
2019-01-21_01-49;26119
2019-01-21_01-50;27037
2019-01-21_01-51;26017
2019-01-21_01-52;25702
2019-01-21_01-53;27896
2019-01-21_01-54;25422
2019-01-21_01-55;24928
2019-01-21_01-56;27015
